estacion,date,rain,x,y,modif
1-FED_CASTILLA_LA_NUEVA,2013-04-28,23.0,-73.68548,3.82888,SI
1-FED_CASTILLA_LA_NUEVA,2013-04-29,0.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-04-30,13.8,-73.68548,3.82888,SI
1-FED_CASTILLA_LA_NUEVA,2013-01-05,6.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-02-05,24.6,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-03-05,0.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-04-05,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-05-05,1.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-06-05,0.6,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-07-05,0.4,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-08-05,3.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-09-05,11.6,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-10-05,0.4,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-11-05,12.4,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-12-05,12.6,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-05-13,0.6,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-05-14,2.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-05-15,2.6,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-05-16,1.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-05-17,0.4,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-05-18,0.2,-73.68548,3.82888,SI
1-FED_CASTILLA_LA_NUEVA,2013-05-19,0.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-05-20,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-05-21,0.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-05-22,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-05-23,0.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-05-24,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-05-25,0.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-05-26,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-05-27,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-05-28,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-05-29,0.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-05-30,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-05-31,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-01-06,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-02-06,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-03-06,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-04-06,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-05-06,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-06-06,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-07-06,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-08-06,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-09-06,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-10-06,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-11-06,25.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-12-06,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-06-13,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-06-14,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-06-15,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-06-16,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-06-17,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-06-18,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-06-19,7.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-06-20,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-06-21,4.4,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-06-22,13.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-06-23,9.8,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-06-24,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-06-25,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-06-26,7.0,-73.68548,3.82888,SI
1-FED_CASTILLA_LA_NUEVA,2013-06-27,0.4,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-06-28,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-06-29,2.6,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-06-30,10.8,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-01-07,2.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-02-07,0.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-03-07,1.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-04-07,7.6,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-05-07,2.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-06-07,17.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-07-07,16.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-08-07,0.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-09-07,16.8,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-10-07,19.2,-73.68548,3.82888,SI
1-FED_CASTILLA_LA_NUEVA,2013-11-07,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-12-07,4.4,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-07-13,9.2,-73.68548,3.82888,SI
1-FED_CASTILLA_LA_NUEVA,2013-07-14,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-07-15,17.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-07-16,0.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-07-17,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-07-18,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-07-19,5.6,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-07-20,1.4,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-07-21,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-07-22,7.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-07-23,17.4,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-07-24,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-07-25,2.4,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-07-26,5.6,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-07-27,21.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-07-28,1.6,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-07-29,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-07-30,9.6,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-07-31,2.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-01-08,1.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-02-08,9.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-03-08,2.8,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-04-08,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-05-08,5.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-06-08,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-07-08,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-08-08,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-09-08,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-10-08,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-11-08,2.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-12-08,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-08-13,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-08-14,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-08-15,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-08-16,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-08-17,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-08-18,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-08-19,0.8,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-08-20,0.4,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-08-21,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-08-22,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-08-23,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-08-24,0.0,-73.68548,3.82888,SI
1-FED_CASTILLA_LA_NUEVA,2013-08-25,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-08-26,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-08-27,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-08-28,5.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-08-29,0.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-08-30,0.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-08-31,0.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-01-09,2.6,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-02-09,22.8,-73.68548,3.82888,SI
1-FED_CASTILLA_LA_NUEVA,2013-03-09,19.2,-73.68548,3.82888,SI
1-FED_CASTILLA_LA_NUEVA,2013-04-09,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-05-09,7.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-06-09,3.4,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-07-09,29.8,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-08-09,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-09-09,2.6,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-10-09,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-11-09,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-12-09,9.6,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-09-13,3.4,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-09-14,1.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-09-15,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-09-16,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-09-17,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-09-18,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-09-19,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-09-20,0.8,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-09-21,2.4,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-09-22,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-09-23,2.6,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-09-24,16.8,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-09-25,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-09-26,0.4,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-09-27,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-09-28,0.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-09-29,10.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-09-30,17.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-01-10,0.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-02-10,2.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-03-10,17.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-04-10,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-05-10,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-06-10,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-07-10,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-08-10,0.4,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-09-10,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-10-10,0.0,-73.68548,3.82888,SI
1-FED_CASTILLA_LA_NUEVA,2013-11-10,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-12-10,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-10-13,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-10-14,1.4,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-10-15,5.8,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-10-16,0.0,-73.68548,3.82888,SI
1-FED_CASTILLA_LA_NUEVA,2013-10-17,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-10-18,4.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-10-19,32.6,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-10-20,8.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-10-21,4.8,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-10-22,0.4,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-10-23,34.6,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-10-24,15.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-10-25,2.4,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-10-26,0.4,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-10-27,2.4,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-10-28,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-10-29,18.4,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-10-30,5.6,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-10-31,3.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-01-11,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-02-11,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-03-11,34.0,-73.68548,3.82888,SI
1-FED_CASTILLA_LA_NUEVA,2013-04-11,16.0,-73.68548,3.82888,SI
1-FED_CASTILLA_LA_NUEVA,2013-05-11,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-06-11,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-07-11,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-08-11,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-09-11,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-10-11,9.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-11-11,0.8,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-12-11,0.4,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-11-13,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-11-14,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-11-15,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-11-16,8.4,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-11-17,0.6,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-11-18,0.0,-73.68548,3.82888,SI
1-FED_CASTILLA_LA_NUEVA,2013-11-19,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-11-20,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-11-21,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-11-22,0.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-11-23,0.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-11-24,1.8,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-11-25,10.6,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-11-26,0.4,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-11-27,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-11-28,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-11-29,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-11-30,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-01-12,0.0,-73.68548,3.82888,SI
1-FED_CASTILLA_LA_NUEVA,2013-02-12,0.25,-73.68548,3.82888,SI
1-FED_CASTILLA_LA_NUEVA,2013-03-12,16.4,-73.68548,3.82888,SI
1-FED_CASTILLA_LA_NUEVA,2013-04-12,3.2,-73.68548,3.82888,SI
1-FED_CASTILLA_LA_NUEVA,2013-05-12,0.0,-73.68548,3.82888,SI
1-FED_CASTILLA_LA_NUEVA,2013-06-12,0.0,-73.68548,3.82888,SI
1-FED_CASTILLA_LA_NUEVA,2013-07-12,0.0,-73.68548,3.82888,SI
1-FED_CASTILLA_LA_NUEVA,2013-08-12,1.6,-73.68548,3.82888,SI
1-FED_CASTILLA_LA_NUEVA,2013-09-12,1.0,-73.68548,3.82888,SI
1-FED_CASTILLA_LA_NUEVA,2013-10-12,0.0,-73.68548,3.82888,SI
1-FED_CASTILLA_LA_NUEVA,2013-11-12,0.0,-73.68548,3.82888,SI
1-FED_CASTILLA_LA_NUEVA,2013-12-12,0.0,-73.68548,3.82888,SI
1-FED_CASTILLA_LA_NUEVA,2013-12-13,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-12-14,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-12-15,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-12-16,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-12-17,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-12-18,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-12-19,0.6,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-12-20,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-12-21,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-12-22,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-12-23,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-12-24,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-12-25,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-12-26,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-12-27,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-12-28,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-12-29,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-12-30,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2013-12-31,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-01-01,7.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-02-01,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-03-01,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-04-01,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-05-01,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-06-01,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-07-01,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-08-01,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-09-01,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-10-01,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-11-01,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-12-01,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-01-13,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-01-14,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-01-15,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-01-16,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-01-17,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-01-18,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-01-19,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-01-20,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-01-21,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-01-22,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-01-23,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-01-24,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-01-25,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-01-26,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-01-27,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-01-28,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-01-29,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-01-30,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-01-31,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-01-02,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-02-02,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-03-02,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-04-02,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-05-02,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-06-02,0.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-07-02,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-08-02,6.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-09-02,9.4,-73.68548,3.82888,SI
1-FED_CASTILLA_LA_NUEVA,2014-10-02,12.8,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-11-02,0.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-12-02,0.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-02-13,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-02-14,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-02-15,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-02-16,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-02-17,0.2,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-02-18,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-02-19,5.6,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-02-20,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-02-21,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-02-22,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-02-23,0.0,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-02-24,3.4,-73.68548,3.82888,NO
1-FED_CASTILLA_LA_NUEVA,2014-02-25,8.6,-73.68548,3.82888,NO
