Date	Rain	TMAX	TMIN	RHUM	ESOL	Mes	ANIO	Modif	X	Y	ESTACION	NOMBRE_ESTACION
22/03/2012	0.00	30.60	22.80	91.50	380.47	marzo	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
23/03/2012	26.00	30.20	22.60	88.51	434.96	marzo	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
24/03/2012	1.40	28.80	21.80	89.34	318.73	marzo	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
25/03/2012	0.00	30.00	22.00	91.85	395.68	marzo	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
26/03/2012	0.00	30.00	22.60	91.97	401.93	marzo	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
27/03/2012	4.40	32.20	21.80	77.13	468.92	marzo	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
28/03/2012	0.40	30.00	21.40	87.00	365.41	marzo	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
29/03/2012	1.20	30.80	21.20	87.85	428.68	marzo	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
30/03/2012	12.00	29.54	20.20	91.43	336.13	marzo	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
31/03/2012	0.00	28.40	21.00	88.81	268.79	marzo	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
01/04/2012	4.80	31.20	21.20	86.41	439.79	abril	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
02/04/2012	2.03	31.60	22.40	86.70	486.15	abril	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
03/04/2012	31.50	30.20	23.00	89.74	401.84	abril	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
04/04/2012	6.00	29.40	21.40	92.89	377.28	abril	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
05/04/2012	60.00	25.80	21.66	93.95	223.90	abril	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
06/04/2012	0.00	32.80	20.80	77.21	491.79	abril	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
07/04/2012	2.00	30.60	21.15	85.85	431.47	abril	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
08/04/2012	0.00	29.60	21.00	89.26	362.55	abril	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
09/04/2012	0.00	29.40	22.54	91.08	326.11	abril	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
10/04/2012	0.00	31.47	22.47	84.46	437.37	abril	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
11/04/2012	3.40	29.28	22.67	80.08	538.27	abril	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
